SystemException: Could not find file "D:\TheWord\WordEngineering.config".
SystemException: Could not find file "D:\TheWord\WordEngineering.config".
ScriptureReferenceBookChapterVersePost [0]: Esther 6 | Esther|6||||| | SonInLaw: 1.
Scripture Reference URI Crosswalk (XML):  http://bible.crosswalk.com/OnlineStudyBible/bible.cgi?new=1&amp;word=Esther+6%2C+1+Samuel+9%2C+Genesis+1%3A20%2C+Genesis+27%3A7%2C+Genesis+27%3A25%2C+Genesis+37%3A14%2C+Genesis+42%3A20%2C+Genesis+42%3A34%2C+Genesis+43%3A9%2C+Genesis+43%3A16%2C+Genesis+44%3A21%2C+Genesis+45%3A19%2C+Exodus+6%3A6%2C+Exodus+7%3A4%2C+Exodus+8%3A3%2C+Exodus+25%3A2%2C+Exodus+32%3A2%2C+Exodus+32%3A12%2C+Leviticus+2%3A2%2C+Leviticus+2%3A4%2C+Leviticus+2%3A8%2C+Leviticus+5%3A6%2C+Leviticus+5%3A12%2C+Leviticus+5%3A18%2C+Leviticus+6%3A21%2C+Leviticus+12%3A8%2C+Leviticus+16%3A11%2C+Leviticus+16%3A15%2C+Leviticus+26%3A31%2C+Numbers+5%3A15%2C+Numbers+13%3A20%2C+Numbers+15%3A4%2C+Numbers+15%3A9%2C+Numbers+17%3A10%2C+Numbers+18%3A15%2C+Numbers+19%3A2%2C+Numbers+22%3A8%2C+Numbers+28%3A26%2C+Deuteronomy+14%3A28%2C+Deuteronomy+21%3A12%2C+Deuteronomy+22%3A14%2C+Deuteronomy+22%3A21%2C+Deuteronomy+26%3A2%2C+Deuteronomy+28%3A68%2C+Joshua+2%3A3%2C+Joshua+10%3A22%2C+Joshua+18%3A6%2C+Judges+7%3A4%2C+Judges+11%3A9%2C+Judges+19%3A3%2C+Judges+19%3A24%2C+Ruth+3%3A15%2C+1+Samuel+11%3A12%2C+1+Samuel+13%3A9%2C+1+Samuel+14%3A18%2C+1+Samuel+14%3A34%2C+1+Samuel+15%3A32%2C+1+Samuel+28%3A11%2C+1+Samuel+30%3A15%2C+2+Samuel+3%3A13%2C+2+Samuel+6%3A2%2C+2+Samuel+9%3A10%2C+2+Samuel+12%3A23%2C+2+Samuel+13%3A10%2C+2+Samuel+14%3A10%2C+2+Samuel+15%3A8%2C+2+Samuel+15%3A25%2C+2+Samuel+19%3A11%2C+2+Samuel+22%3A49%2C+1+Kings+3%3A24%2C+1+Kings+5%3A9%2C+1+Kings+17%3A11%2C+2+Kings+2%3A20%2C+2+Kings+3%3A15%2C+2+Kings+4%3A41%2C+2+Kings+10%3A22%2C+1+Chronicles+13%3A6%2C+1+Chronicles+13%3A12%2C+1+Chronicles+21%3A2%2C+1+Chronicles+21%3A12%2C+1+Chronicles+22%3A19%2C+2+Chronicles+24%3A6%2C+2+Chronicles+34%3A28%2C+Nehemiah+5%3A5%2C+Nehemiah+9%3A29%2C+Nehemiah+10%3A34%2C+Nehemiah+10%3A37%2C+Job+6%3A22%2C+Job+14%3A3%2C+Job+19%3A29%2C+Job+30%3A23%2C+Job+39%3A12%2C+Psalms+25%3A17%2C+Psalms+37%3A6%2C+Psalms+55%3A23%2C+Psalms+60%3A9%2C+Psalms+108%3A10%2C+Psalms+142%3A7%2C+Proverbs+18%3A16%2C+Proverbs+29%3A15%2C+Proverbs+29%3A21%2C+Ecclesiastes+11%3A9%2C+Ecclesiastes+12%3A14%2C+Song+of+Solomon+8%3A2%2C+Isaiah+1%3A13%2C+Isaiah+7%3A17%2C+Isaiah+8%3A7%2C+Isaiah+40%3A26%2C+Isaiah+41%3A22%2C+Isaiah+42%3A1%2C+Isaiah+42%3A3%2C+Isaiah+45%3A21%2C+Isaiah+54%3A16%2C+Jeremiah+4%3A31%2C+Jeremiah+11%3A11%2C+Jeremiah+11%3A23%2C+Jeremiah+15%3A19%2C+Jeremiah+18%3A22%2C+Jeremiah+23%3A40%2C+Jeremiah+25%3A9%2C+Jeremiah+25%3A29%2C+Jeremiah+30%3A18%2C+Jeremiah+31%3A8%2C+Jeremiah+36%3A31%2C+Jeremiah+48%3A47%2C+Jeremiah+49%3A8%2C+Jeremiah+49%3A36%2C+Jeremiah+49%3A37%2C+Jeremiah+50%3A19%2C+Ezekiel+11%3A9%2C+Ezekiel+13%3A14%2C+Ezekiel+17%3A20%2C+Ezekiel+21%3A29%2C+Ezekiel+26%3A7%2C+Ezekiel+26%3A20%2C+Ezekiel+29%3A16%2C+Ezekiel+34%3A16%2C+Ezekiel+38%3A4%2C+Ezekiel+39%3A25%2C+Daniel+3%3A13%2C+Daniel+4%3A6%2C+Daniel+5%3A7%2C+Amos+6%3A10%2C+Obadiah+1%3A3%2C+Micah+1%3A15%2C+Zephaniah+1%3A17%2C+Zephaniah+2%3A2%2C+Zephaniah+3%3A5%2C+Haggai+1%3A11%2C+Zechariah+5%3A4%2C+Zechariah+10%3A6%2C+Zechariah+13%3A9%2C+Malachi+3%3A10%2C+Matthew+1%3A21%2C+Matthew+1%3A23%2C+Matthew+2%3A8%2C+Matthew+3%3A8%2C+Matthew+5%3A23%2C+Matthew+13%3A23%2C+Matthew+14%3A18%2C+Matthew+17%3A17%2C+Matthew+21%3A2%2C+Mark+4%3A20%2C+Mark+7%3A32%2C+Mark+9%3A19%2C+Luke+1%3A31%2C+Luke+15%3A23%2C+Luke+19%3A27%2C+Acts+17%3A20%2C+Acts+23%3A15%2C+Acts+23%3A20%2C+1+Corinthians+4%3A17%2C+1+Corinthians+9%3A27%2C+1+Corinthians+16%3A6%2C+Titus+2%3A11&amp;section=0&amp;version=nkj&amp;language=en
Scripture Reference Book Chapter Verse PrePost Condition [0]: bookId=17 AND chapterId=6
Scripture Reference Book Chapter Verse PrePost Statement [0]:  SELECT 0 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=17 AND chapterId=6 
Scripture Reference Book Chapter Verse PrePost Condition [1]: bookId=9 AND chapterId=9
Scripture Reference Book Chapter Verse PrePost Statement [1]:  SELECT 1 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=9 AND chapterId=9 
Scripture Reference Book Chapter Verse PrePost Condition [2]: bookId=1 AND chapterId=1 AND verseId=20
Scripture Reference Book Chapter Verse PrePost Statement [2]:  SELECT 2 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=1 AND chapterId=1 AND verseId=20 
Scripture Reference Book Chapter Verse PrePost Condition [3]: bookId=1 AND chapterId=27 AND verseId=7
Scripture Reference Book Chapter Verse PrePost Statement [3]:  SELECT 3 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=1 AND chapterId=27 AND verseId=7 
Scripture Reference Book Chapter Verse PrePost Condition [4]: bookId=1 AND chapterId=27 AND verseId=25
Scripture Reference Book Chapter Verse PrePost Statement [4]:  SELECT 4 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=1 AND chapterId=27 AND verseId=25 
Scripture Reference Book Chapter Verse PrePost Condition [5]: bookId=1 AND chapterId=37 AND verseId=14
Scripture Reference Book Chapter Verse PrePost Statement [5]:  SELECT 5 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=1 AND chapterId=37 AND verseId=14 
Scripture Reference Book Chapter Verse PrePost Condition [6]: bookId=1 AND chapterId=42 AND verseId=20
Scripture Reference Book Chapter Verse PrePost Statement [6]:  SELECT 6 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=1 AND chapterId=42 AND verseId=20 
Scripture Reference Book Chapter Verse PrePost Condition [7]: bookId=1 AND chapterId=42 AND verseId=34
Scripture Reference Book Chapter Verse PrePost Statement [7]:  SELECT 7 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=1 AND chapterId=42 AND verseId=34 
Scripture Reference Book Chapter Verse PrePost Condition [8]: bookId=1 AND chapterId=43 AND verseId=9
Scripture Reference Book Chapter Verse PrePost Statement [8]:  SELECT 8 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=1 AND chapterId=43 AND verseId=9 
Scripture Reference Book Chapter Verse PrePost Condition [9]: bookId=1 AND chapterId=43 AND verseId=16
Scripture Reference Book Chapter Verse PrePost Statement [9]:  SELECT 9 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=1 AND chapterId=43 AND verseId=16 
Scripture Reference Book Chapter Verse PrePost Condition [10]: bookId=1 AND chapterId=44 AND verseId=21
Scripture Reference Book Chapter Verse PrePost Statement [10]:  SELECT 10 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=1 AND chapterId=44 AND verseId=21 
Scripture Reference Book Chapter Verse PrePost Condition [11]: bookId=1 AND chapterId=45 AND verseId=19
Scripture Reference Book Chapter Verse PrePost Statement [11]:  SELECT 11 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=1 AND chapterId=45 AND verseId=19 
Scripture Reference Book Chapter Verse PrePost Condition [12]: bookId=2 AND chapterId=6 AND verseId=6
Scripture Reference Book Chapter Verse PrePost Statement [12]:  SELECT 12 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=2 AND chapterId=6 AND verseId=6 
Scripture Reference Book Chapter Verse PrePost Condition [13]: bookId=2 AND chapterId=7 AND verseId=4
Scripture Reference Book Chapter Verse PrePost Statement [13]:  SELECT 13 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=2 AND chapterId=7 AND verseId=4 
Scripture Reference Book Chapter Verse PrePost Condition [14]: bookId=2 AND chapterId=8 AND verseId=3
Scripture Reference Book Chapter Verse PrePost Statement [14]:  SELECT 14 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=2 AND chapterId=8 AND verseId=3 
Scripture Reference Book Chapter Verse PrePost Condition [15]: bookId=2 AND chapterId=25 AND verseId=2
Scripture Reference Book Chapter Verse PrePost Statement [15]:  SELECT 15 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=2 AND chapterId=25 AND verseId=2 
Scripture Reference Book Chapter Verse PrePost Condition [16]: bookId=2 AND chapterId=32 AND verseId=2
Scripture Reference Book Chapter Verse PrePost Statement [16]:  SELECT 16 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=2 AND chapterId=32 AND verseId=2 
Scripture Reference Book Chapter Verse PrePost Condition [17]: bookId=2 AND chapterId=32 AND verseId=12
Scripture Reference Book Chapter Verse PrePost Statement [17]:  SELECT 17 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=2 AND chapterId=32 AND verseId=12 
Scripture Reference Book Chapter Verse PrePost Condition [18]: bookId=3 AND chapterId=2 AND verseId=2
Scripture Reference Book Chapter Verse PrePost Statement [18]:  SELECT 18 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=3 AND chapterId=2 AND verseId=2 
Scripture Reference Book Chapter Verse PrePost Condition [19]: bookId=3 AND chapterId=2 AND verseId=4
Scripture Reference Book Chapter Verse PrePost Statement [19]:  SELECT 19 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=3 AND chapterId=2 AND verseId=4 
Scripture Reference Book Chapter Verse PrePost Condition [20]: bookId=3 AND chapterId=2 AND verseId=8
Scripture Reference Book Chapter Verse PrePost Statement [20]:  SELECT 20 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=3 AND chapterId=2 AND verseId=8 
Scripture Reference Book Chapter Verse PrePost Condition [21]: bookId=3 AND chapterId=5 AND verseId=6
Scripture Reference Book Chapter Verse PrePost Statement [21]:  SELECT 21 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=3 AND chapterId=5 AND verseId=6 
Scripture Reference Book Chapter Verse PrePost Condition [22]: bookId=3 AND chapterId=5 AND verseId=12
Scripture Reference Book Chapter Verse PrePost Statement [22]:  SELECT 22 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=3 AND chapterId=5 AND verseId=12 
Scripture Reference Book Chapter Verse PrePost Condition [23]: bookId=3 AND chapterId=5 AND verseId=18
Scripture Reference Book Chapter Verse PrePost Statement [23]:  SELECT 23 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=3 AND chapterId=5 AND verseId=18 
Scripture Reference Book Chapter Verse PrePost Condition [24]: bookId=3 AND chapterId=6 AND verseId=21
Scripture Reference Book Chapter Verse PrePost Statement [24]:  SELECT 24 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=3 AND chapterId=6 AND verseId=21 
Scripture Reference Book Chapter Verse PrePost Condition [25]: bookId=3 AND chapterId=12 AND verseId=8
Scripture Reference Book Chapter Verse PrePost Statement [25]:  SELECT 25 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=3 AND chapterId=12 AND verseId=8 
Scripture Reference Book Chapter Verse PrePost Condition [26]: bookId=3 AND chapterId=16 AND verseId=11
Scripture Reference Book Chapter Verse PrePost Statement [26]:  SELECT 26 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=3 AND chapterId=16 AND verseId=11 
Scripture Reference Book Chapter Verse PrePost Condition [27]: bookId=3 AND chapterId=16 AND verseId=15
Scripture Reference Book Chapter Verse PrePost Statement [27]:  SELECT 27 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=3 AND chapterId=16 AND verseId=15 
Scripture Reference Book Chapter Verse PrePost Condition [28]: bookId=3 AND chapterId=26 AND verseId=31
Scripture Reference Book Chapter Verse PrePost Statement [28]:  SELECT 28 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=3 AND chapterId=26 AND verseId=31 
Scripture Reference Book Chapter Verse PrePost Condition [29]: bookId=4 AND chapterId=5 AND verseId=15
Scripture Reference Book Chapter Verse PrePost Statement [29]:  SELECT 29 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=4 AND chapterId=5 AND verseId=15 
Scripture Reference Book Chapter Verse PrePost Condition [30]: bookId=4 AND chapterId=13 AND verseId=20
Scripture Reference Book Chapter Verse PrePost Statement [30]:  SELECT 30 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=4 AND chapterId=13 AND verseId=20 
Scripture Reference Book Chapter Verse PrePost Condition [31]: bookId=4 AND chapterId=15 AND verseId=4
Scripture Reference Book Chapter Verse PrePost Statement [31]:  SELECT 31 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=4 AND chapterId=15 AND verseId=4 
Scripture Reference Book Chapter Verse PrePost Condition [32]: bookId=4 AND chapterId=15 AND verseId=9
Scripture Reference Book Chapter Verse PrePost Statement [32]:  SELECT 32 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=4 AND chapterId=15 AND verseId=9 
Scripture Reference Book Chapter Verse PrePost Condition [33]: bookId=4 AND chapterId=17 AND verseId=10
Scripture Reference Book Chapter Verse PrePost Statement [33]:  SELECT 33 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=4 AND chapterId=17 AND verseId=10 
Scripture Reference Book Chapter Verse PrePost Condition [34]: bookId=4 AND chapterId=18 AND verseId=15
Scripture Reference Book Chapter Verse PrePost Statement [34]:  SELECT 34 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=4 AND chapterId=18 AND verseId=15 
Scripture Reference Book Chapter Verse PrePost Condition [35]: bookId=4 AND chapterId=19 AND verseId=2
Scripture Reference Book Chapter Verse PrePost Statement [35]:  SELECT 35 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=4 AND chapterId=19 AND verseId=2 
Scripture Reference Book Chapter Verse PrePost Condition [36]: bookId=4 AND chapterId=22 AND verseId=8
Scripture Reference Book Chapter Verse PrePost Statement [36]:  SELECT 36 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=4 AND chapterId=22 AND verseId=8 
Scripture Reference Book Chapter Verse PrePost Condition [37]: bookId=4 AND chapterId=28 AND verseId=26
Scripture Reference Book Chapter Verse PrePost Statement [37]:  SELECT 37 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=4 AND chapterId=28 AND verseId=26 
Scripture Reference Book Chapter Verse PrePost Condition [38]: bookId=5 AND chapterId=14 AND verseId=28
Scripture Reference Book Chapter Verse PrePost Statement [38]:  SELECT 38 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=5 AND chapterId=14 AND verseId=28 
Scripture Reference Book Chapter Verse PrePost Condition [39]: bookId=5 AND chapterId=21 AND verseId=12
Scripture Reference Book Chapter Verse PrePost Statement [39]:  SELECT 39 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=5 AND chapterId=21 AND verseId=12 
Scripture Reference Book Chapter Verse PrePost Condition [40]: bookId=5 AND chapterId=22 AND verseId=14
Scripture Reference Book Chapter Verse PrePost Statement [40]:  SELECT 40 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=5 AND chapterId=22 AND verseId=14 
Scripture Reference Book Chapter Verse PrePost Condition [41]: bookId=5 AND chapterId=22 AND verseId=21
Scripture Reference Book Chapter Verse PrePost Statement [41]:  SELECT 41 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=5 AND chapterId=22 AND verseId=21 
Scripture Reference Book Chapter Verse PrePost Condition [42]: bookId=5 AND chapterId=26 AND verseId=2
Scripture Reference Book Chapter Verse PrePost Statement [42]:  SELECT 42 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=5 AND chapterId=26 AND verseId=2 
Scripture Reference Book Chapter Verse PrePost Condition [43]: bookId=5 AND chapterId=28 AND verseId=68
Scripture Reference Book Chapter Verse PrePost Statement [43]:  SELECT 43 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=5 AND chapterId=28 AND verseId=68 
Scripture Reference Book Chapter Verse PrePost Condition [44]: bookId=6 AND chapterId=2 AND verseId=3
Scripture Reference Book Chapter Verse PrePost Statement [44]:  SELECT 44 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=6 AND chapterId=2 AND verseId=3 
Scripture Reference Book Chapter Verse PrePost Condition [45]: bookId=6 AND chapterId=10 AND verseId=22
Scripture Reference Book Chapter Verse PrePost Statement [45]:  SELECT 45 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=6 AND chapterId=10 AND verseId=22 
Scripture Reference Book Chapter Verse PrePost Condition [46]: bookId=6 AND chapterId=18 AND verseId=6
Scripture Reference Book Chapter Verse PrePost Statement [46]:  SELECT 46 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=6 AND chapterId=18 AND verseId=6 
Scripture Reference Book Chapter Verse PrePost Condition [47]: bookId=7 AND chapterId=7 AND verseId=4
Scripture Reference Book Chapter Verse PrePost Statement [47]:  SELECT 47 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=7 AND chapterId=7 AND verseId=4 
Scripture Reference Book Chapter Verse PrePost Condition [48]: bookId=7 AND chapterId=11 AND verseId=9
Scripture Reference Book Chapter Verse PrePost Statement [48]:  SELECT 48 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=7 AND chapterId=11 AND verseId=9 
Scripture Reference Book Chapter Verse PrePost Condition [49]: bookId=7 AND chapterId=19 AND verseId=3
Scripture Reference Book Chapter Verse PrePost Statement [49]:  SELECT 49 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=7 AND chapterId=19 AND verseId=3 
Scripture Reference Book Chapter Verse PrePost Condition [50]: bookId=7 AND chapterId=19 AND verseId=24
Scripture Reference Book Chapter Verse PrePost Statement [50]:  SELECT 50 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=7 AND chapterId=19 AND verseId=24 
Scripture Reference Book Chapter Verse PrePost Condition [51]: bookId=8 AND chapterId=3 AND verseId=15
Scripture Reference Book Chapter Verse PrePost Statement [51]:  SELECT 51 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=8 AND chapterId=3 AND verseId=15 
Scripture Reference Book Chapter Verse PrePost Condition [52]: bookId=9 AND chapterId=11 AND verseId=12
Scripture Reference Book Chapter Verse PrePost Statement [52]:  SELECT 52 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=9 AND chapterId=11 AND verseId=12 
Scripture Reference Book Chapter Verse PrePost Condition [53]: bookId=9 AND chapterId=13 AND verseId=9
Scripture Reference Book Chapter Verse PrePost Statement [53]:  SELECT 53 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=9 AND chapterId=13 AND verseId=9 
Scripture Reference Book Chapter Verse PrePost Condition [54]: bookId=9 AND chapterId=14 AND verseId=18
Scripture Reference Book Chapter Verse PrePost Statement [54]:  SELECT 54 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=9 AND chapterId=14 AND verseId=18 
Scripture Reference Book Chapter Verse PrePost Condition [55]: bookId=9 AND chapterId=14 AND verseId=34
Scripture Reference Book Chapter Verse PrePost Statement [55]:  SELECT 55 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=9 AND chapterId=14 AND verseId=34 
Scripture Reference Book Chapter Verse PrePost Condition [56]: bookId=9 AND chapterId=15 AND verseId=32
Scripture Reference Book Chapter Verse PrePost Statement [56]:  SELECT 56 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=9 AND chapterId=15 AND verseId=32 
Scripture Reference Book Chapter Verse PrePost Condition [57]: bookId=9 AND chapterId=28 AND verseId=11
Scripture Reference Book Chapter Verse PrePost Statement [57]:  SELECT 57 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=9 AND chapterId=28 AND verseId=11 
Scripture Reference Book Chapter Verse PrePost Condition [58]: bookId=9 AND chapterId=30 AND verseId=15
Scripture Reference Book Chapter Verse PrePost Statement [58]:  SELECT 58 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=9 AND chapterId=30 AND verseId=15 
Scripture Reference Book Chapter Verse PrePost Condition [59]: bookId=10 AND chapterId=3 AND verseId=13
Scripture Reference Book Chapter Verse PrePost Statement [59]:  SELECT 59 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=10 AND chapterId=3 AND verseId=13 
Scripture Reference Book Chapter Verse PrePost Condition [60]: bookId=10 AND chapterId=6 AND verseId=2
Scripture Reference Book Chapter Verse PrePost Statement [60]:  SELECT 60 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=10 AND chapterId=6 AND verseId=2 
Scripture Reference Book Chapter Verse PrePost Condition [61]: bookId=10 AND chapterId=9 AND verseId=10
Scripture Reference Book Chapter Verse PrePost Statement [61]:  SELECT 61 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=10 AND chapterId=9 AND verseId=10 
Scripture Reference Book Chapter Verse PrePost Condition [62]: bookId=10 AND chapterId=12 AND verseId=23
Scripture Reference Book Chapter Verse PrePost Statement [62]:  SELECT 62 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=10 AND chapterId=12 AND verseId=23 
Scripture Reference Book Chapter Verse PrePost Condition [63]: bookId=10 AND chapterId=13 AND verseId=10
Scripture Reference Book Chapter Verse PrePost Statement [63]:  SELECT 63 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=10 AND chapterId=13 AND verseId=10 
Scripture Reference Book Chapter Verse PrePost Condition [64]: bookId=10 AND chapterId=14 AND verseId=10
Scripture Reference Book Chapter Verse PrePost Statement [64]:  SELECT 64 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=10 AND chapterId=14 AND verseId=10 
Scripture Reference Book Chapter Verse PrePost Condition [65]: bookId=10 AND chapterId=15 AND verseId=8
Scripture Reference Book Chapter Verse PrePost Statement [65]:  SELECT 65 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=10 AND chapterId=15 AND verseId=8 
Scripture Reference Book Chapter Verse PrePost Condition [66]: bookId=10 AND chapterId=15 AND verseId=25
Scripture Reference Book Chapter Verse PrePost Statement [66]:  SELECT 66 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=10 AND chapterId=15 AND verseId=25 
Scripture Reference Book Chapter Verse PrePost Condition [67]: bookId=10 AND chapterId=19 AND verseId=11
Scripture Reference Book Chapter Verse PrePost Statement [67]:  SELECT 67 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=10 AND chapterId=19 AND verseId=11 
Scripture Reference Book Chapter Verse PrePost Condition [68]: bookId=10 AND chapterId=22 AND verseId=49
Scripture Reference Book Chapter Verse PrePost Statement [68]:  SELECT 68 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=10 AND chapterId=22 AND verseId=49 
Scripture Reference Book Chapter Verse PrePost Condition [69]: bookId=11 AND chapterId=3 AND verseId=24
Scripture Reference Book Chapter Verse PrePost Statement [69]:  SELECT 69 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=11 AND chapterId=3 AND verseId=24 
Scripture Reference Book Chapter Verse PrePost Condition [70]: bookId=11 AND chapterId=5 AND verseId=9
Scripture Reference Book Chapter Verse PrePost Statement [70]:  SELECT 70 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=11 AND chapterId=5 AND verseId=9 
Scripture Reference Book Chapter Verse PrePost Condition [71]: bookId=11 AND chapterId=17 AND verseId=11
Scripture Reference Book Chapter Verse PrePost Statement [71]:  SELECT 71 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=11 AND chapterId=17 AND verseId=11 
Scripture Reference Book Chapter Verse PrePost Condition [72]: bookId=12 AND chapterId=2 AND verseId=20
